CustomerID,Value_segment
16010,Bottom 80%
16399,Bottom 80%
15184,Bottom 80%
15127,Bottom 80%
16947,Bottom 80%
12384,Bottom 80%
14616,Bottom 80%
16204,Bottom 80%
18036,Bottom 80%
12922,Bottom 80%
17379,Bottom 80%
15938,Bottom 80%
16319,Bottom 80%
17431,Bottom 80%
12564,Bottom 80%
12386,Bottom 80%
12592,Bottom 80%
15158,Bottom 80%
16500,Bottom 80%
16198,Bottom 80%
14157,Bottom 80%
12809,Bottom 80%
13615,Bottom 80%
15809,Bottom 80%
18154,Bottom 80%
15522,Bottom 80%
17830,Bottom 80%
12508,Bottom 80%
14431,Bottom 80%
17926,Bottom 80%
12824,Bottom 80%
13594,Bottom 80%
13673,Bottom 80%
17486,Bottom 80%
15883,Bottom 80%
18067,Bottom 80%
16354,Bottom 80%
18164,Bottom 80%
16207,Bottom 80%
15386,Bottom 80%
15264,Bottom 80%
17226,Bottom 80%
14600,Bottom 80%
14620,Bottom 80%
15837,Bottom 80%
17223,Bottom 80%
15342,Bottom 80%
12403,Bottom 80%
16917,Bottom 80%
17603,Bottom 80%
13255,Bottom 80%
17614,Bottom 80%
14910,Bottom 80%
17936,Bottom 80%
14752,Bottom 80%
16250,Bottom 80%
15847,Bottom 80%
13358,Bottom 80%
17595,Bottom 80%
15592,Bottom 80%
13899,Bottom 80%
17035,Bottom 80%
16776,Bottom 80%
14538,Bottom 80%
17357,Bottom 80%
17817,Bottom 80%
17508,Bottom 80%
14114,Bottom 80%
14779,Bottom 80%
14420,Bottom 80%
13821,Bottom 80%
17711,Bottom 80%
13833,Bottom 80%
17250,Bottom 80%
17189,Bottom 80%
17205,Bottom 80%
16982,Bottom 80%
12733,Bottom 80%
15440,Bottom 80%
14460,Bottom 80%
15424,Bottom 80%
12832,Bottom 80%
18181,Bottom 80%
12802,Bottom 80%
13657,Bottom 80%
12593,Bottom 80%
17999,Bottom 80%
13338,Bottom 80%
13873,Bottom 80%
15090,Bottom 80%
13359,Bottom 80%
16441,Bottom 80%
12871,Bottom 80%
15048,Bottom 80%
16930,Bottom 80%
17138,Bottom 80%
12890,Bottom 80%
16769,Bottom 80%
17031,Bottom 80%
14731,Bottom 80%
17239,Bottom 80%
14594,Bottom 80%
16552,Bottom 80%
12580,Bottom 80%
13656,Bottom 80%
13589,Bottom 80%
14619,Bottom 80%
17878,Bottom 80%
16484,Bottom 80%
13954,Bottom 80%
17438,Bottom 80%
12982,Bottom 80%
15025,Bottom 80%
17489,Bottom 80%
17078,Bottom 80%
12375,Bottom 80%
14448,Bottom 80%
14048,Bottom 80%
14079,Bottom 80%
16147,Bottom 80%
12579,Bottom 80%
14067,Bottom 80%
17492,Bottom 80%
12873,Bottom 80%
16903,Bottom 80%
16239,Bottom 80%
17375,Bottom 80%
13569,Bottom 80%
12981,Bottom 80%
16065,Bottom 80%
17765,Bottom 80%
12725,Bottom 80%
15472,Bottom 80%
15975,Bottom 80%
15063,Bottom 80%
16343,Bottom 80%
16758,Bottom 80%
14888,Bottom 80%
12591,Bottom 80%
16372,Bottom 80%
15345,Bottom 80%
17911,Bottom 80%
12639,Bottom 80%
17358,Bottom 80%
17432,Bottom 80%
12448,Bottom 80%
13300,Bottom 80%
16202,Bottom 80%
15429,Bottom 80%
14886,Bottom 80%
15949,Bottom 80%
15343,Bottom 80%
14528,Bottom 80%
16909,Bottom 80%
12538,Bottom 80%
17330,Bottom 80%
14171,Bottom 80%
16509,Bottom 80%
12915,Bottom 80%
18056,Bottom 80%
16485,Bottom 80%
15922,Bottom 80%
13856,Bottom 80%
14427,Bottom 80%
16378,Bottom 80%
17573,Bottom 80%
12493,Bottom 80%
16052,Bottom 80%
15901,Bottom 80%
13844,Bottom 80%
13936,Bottom 80%
14950,Bottom 80%
16305,Bottom 80%
13291,Bottom 80%
15872,Bottom 80%
16595,Bottom 80%
13780,Bottom 80%
13298,Bottom 80%
12908,Bottom 80%
15664,Bottom 80%
14690,Bottom 80%
17948,Bottom 80%
16823,Bottom 80%
13228,Bottom 80%
13976,Bottom 80%
17025,Bottom 80%
16971,Bottom 80%
18040,Bottom 80%
13453,Bottom 80%
14500,Bottom 80%
15247,Bottom 80%
14537,Bottom 80%
12617,Bottom 80%
17742,Bottom 80%
16689,Bottom 80%
13642,Bottom 80%
17222,Bottom 80%
15870,Bottom 80%
12845,Bottom 80%
17252,Bottom 80%
13173,Bottom 80%
13210,Bottom 80%
14804,Bottom 80%
17976,Bottom 80%
15678,Bottom 80%
18112,Bottom 80%
14333,Bottom 80%
12582,Bottom 80%
15789,Bottom 80%
13923,Bottom 80%
15900,Bottom 80%
13332,Bottom 80%
13740,Bottom 80%
17835,Bottom 80%
17795,Bottom 80%
13108,Bottom 80%
12498,Bottom 80%
13670,Bottom 80%
13887,Bottom 80%
15885,Bottom 80%
15405,Bottom 80%
13927,Bottom 80%
13790,Bottom 80%
18127,Bottom 80%
15334,Bottom 80%
15579,Bottom 80%
12452,Bottom 80%
16159,Bottom 80%
13052,Bottom 80%
14379,Bottom 80%
18155,Bottom 80%
17668,Bottom 80%
12895,Bottom 80%
13587,Bottom 80%
13062,Bottom 80%
15713,Bottom 80%
13649,Bottom 80%
16423,Bottom 80%
16858,Bottom 80%
15840,Bottom 80%
17123,Bottom 80%
13774,Bottom 80%
14633,Bottom 80%
12792,Bottom 80%
16978,Bottom 80%
17569,Bottom 80%
13068,Bottom 80%
15120,Bottom 80%
15047,Bottom 80%
15520,Bottom 80%
18081,Bottom 80%
12875,Bottom 80%
14320,Bottom 80%
18250,Bottom 80%
17201,Bottom 80%
16851,Bottom 80%
16826,Bottom 80%
17917,Bottom 80%
14491,Bottom 80%
15115,Bottom 80%
13737,Bottom 80%
17045,Bottom 80%
16545,Bottom 80%
13352,Bottom 80%
17697,Bottom 80%
17839,Bottom 80%
16183,Bottom 80%
16274,Bottom 80%
15652,Bottom 80%
17736,Bottom 80%
15942,Bottom 80%
13930,Bottom 80%
17973,Bottom 80%
16105,Bottom 80%
17914,Bottom 80%
15619,Bottom 80%
17384,Bottom 80%
14954,Bottom 80%
18078,Bottom 80%
15921,Bottom 80%
14196,Bottom 80%
16063,Bottom 80%
17221,Bottom 80%
12690,Bottom 80%
14988,Bottom 80%
15466,Bottom 80%
15918,Bottom 80%
13216,Bottom 80%
15781,Bottom 80%
13727,Bottom 80%
16625,Bottom 80%
13904,Bottom 80%
16850,Bottom 80%
16803,Bottom 80%
16177,Bottom 80%
16030,Bottom 80%
15210,Bottom 80%
12891,Bottom 80%
16478,Bottom 80%
17862,Bottom 80%
15714,Bottom 80%
13706,Bottom 80%
12527,Bottom 80%
14517,Bottom 80%
15130,Bottom 80%
16593,Bottom 80%
12953,Bottom 80%
14716,Bottom 80%
17615,Bottom 80%
13239,Bottom 80%
17154,Bottom 80%
15153,Bottom 80%
13817,Bottom 80%
14012,Bottom 80%
13372,Bottom 80%
16855,Bottom 80%
16318,Bottom 80%
15314,Bottom 80%
14024,Bottom 80%
13345,Bottom 80%
16366,Bottom 80%
14870,Bottom 80%
16322,Bottom 80%
14987,Bottom 80%
17715,Bottom 80%
16071,Bottom 80%
12844,Bottom 80%
16830,Bottom 80%
17866,Bottom 80%
15944,Bottom 80%
15213,Bottom 80%
13801,Bottom 80%
12373,Bottom 80%
16685,Bottom 80%
18261,Bottom 80%
14555,Bottom 80%
13351,Bottom 80%
15675,Bottom 80%
18276,Bottom 80%
17793,Bottom 80%
13955,Bottom 80%
16627,Bottom 80%
16342,Bottom 80%
14424,Bottom 80%
14484,Bottom 80%
14823,Bottom 80%
15236,Bottom 80%
13497,Bottom 80%
12365,Bottom 80%
16096,Bottom 80%
14622,Bottom 80%
13986,Bottom 80%
13091,Bottom 80%
16716,Bottom 80%
16674,Bottom 80%
18117,Bottom 80%
14264,Bottom 80%
16499,Bottom 80%
16967,Bottom 80%
17229,Bottom 80%
17248,Bottom 80%
12795,Bottom 80%
14703,Bottom 80%
15363,Bottom 80%
18066,Bottom 80%
12552,Bottom 80%
17172,Bottom 80%
17267,Bottom 80%
16386,Bottom 80%
15385,Bottom 80%
15243,Bottom 80%
16761,Bottom 80%
15204,Bottom 80%
17458,Bottom 80%
13494,Bottom 80%
14479,Bottom 80%
15597,Bottom 80%
12614,Bottom 80%
16091,Bottom 80%
15766,Bottom 80%
16473,Bottom 80%
17237,Bottom 80%
16193,Bottom 80%
13919,Bottom 80%
14902,Bottom 80%
15970,Bottom 80%
12532,Bottom 80%
13484,Bottom 80%
12888,Bottom 80%
16582,Bottom 80%
14932,Bottom 80%
14729,Bottom 80%
15880,Bottom 80%
13845,Bottom 80%
15318,Bottom 80%
16739,Bottom 80%
12834,Bottom 80%
17362,Bottom 80%
17070,Bottom 80%
16450,Bottom 80%
14142,Bottom 80%
15326,Bottom 80%
14951,Bottom 80%
14327,Bottom 80%
13990,Bottom 80%
17854,Bottom 80%
13897,Bottom 80%
17266,Bottom 80%
15185,Bottom 80%
15224,Bottom 80%
14924,Bottom 80%
15101,Bottom 80%
15661,Bottom 80%
15699,Bottom 80%
14847,Bottom 80%
17604,Bottom 80%
12884,Bottom 80%
13787,Bottom 80%
15010,Bottom 80%
13699,Bottom 80%
17510,Bottom 80%
16227,Bottom 80%
14206,Bottom 80%
16123,Bottom 80%
13529,Bottom 80%
13395,Bottom 80%
13060,Bottom 80%
17120,Bottom 80%
13932,Bottom 80%
13142,Bottom 80%
15087,Bottom 80%
17551,Bottom 80%
16668,Bottom 80%
17334,Bottom 80%
13718,Bottom 80%
17157,Bottom 80%
15659,Bottom 80%
17176,Bottom 80%
15219,Bottom 80%
16796,Bottom 80%
16181,Bottom 80%
13045,Bottom 80%
13667,Bottom 80%
17941,Bottom 80%
15163,Bottom 80%
18185,Bottom 80%
17732,Bottom 80%
16400,Bottom 80%
13083,Bottom 80%
17433,Bottom 80%
16425,Bottom 80%
14248,Bottom 80%
18165,Bottom 80%
16104,Bottom 80%
15308,Bottom 80%
15054,Bottom 80%
15060,Bottom 80%
16715,Bottom 80%
15667,Bottom 80%
15148,Bottom 80%
15623,Bottom 80%
17978,Bottom 80%
16430,Bottom 80%
16479,Bottom 80%
14762,Bottom 80%
13304,Bottom 80%
15254,Bottom 80%
12648,Bottom 80%
12852,Bottom 80%
12544,Bottom 80%
16402,Bottom 80%
13863,Bottom 80%
18215,Bottom 80%
12489,Bottom 80%
17124,Bottom 80%
17255,Bottom 80%
17824,Bottom 80%
17678,Bottom 80%
12881,Bottom 80%
13466,Bottom 80%
18220,Bottom 80%
18053,Bottom 80%
15857,Bottom 80%
14985,Bottom 80%
18059,Bottom 80%
17531,Bottom 80%
13441,Bottom 80%
13751,Bottom 80%
13504,Bottom 80%
17912,Bottom 80%
12790,Bottom 80%
13708,Bottom 80%
16781,Bottom 80%
12350,Bottom 80%
13573,Bottom 80%
14747,Bottom 80%
17506,Bottom 80%
15732,Bottom 80%
14339,Bottom 80%
17163,Bottom 80%
15545,Bottom 80%
12566,Bottom 80%
16721,Bottom 80%
16956,Bottom 80%
13259,Bottom 80%
13502,Bottom 80%
13449,Bottom 80%
13745,Bottom 80%
13544,Bottom 80%
13347,Bottom 80%
14656,Bottom 80%
13479,Bottom 80%
14947,Bottom 80%
17691,Bottom 80%
16526,Bottom 80%
17081,Bottom 80%
14784,Bottom 80%
17464,Bottom 80%
14953,Bottom 80%
14162,Bottom 80%
16125,Bottom 80%
14549,Bottom 80%
17501,Bottom 80%
16808,Bottom 80%
15396,Bottom 80%
17977,Bottom 80%
17760,Bottom 80%
16998,Bottom 80%
16432,Bottom 80%
12519,Bottom 80%
13760,Bottom 80%
16555,Bottom 80%
14660,Bottom 80%
17080,Bottom 80%
16429,Bottom 80%
13439,Bottom 80%
17783,Bottom 80%
17251,Bottom 80%
17694,Bottom 80%
13754,Bottom 80%
13177,Bottom 80%
17247,Bottom 80%
16557,Bottom 80%
17403,Bottom 80%
16848,Bottom 80%
16292,Bottom 80%
14242,Bottom 80%
13606,Bottom 80%
16149,Bottom 80%
14975,Bottom 80%
15556,Bottom 80%
14480,Bottom 80%
17786,Bottom 80%
12515,Bottom 80%
16297,Bottom 80%
14850,Bottom 80%
14908,Bottom 80%
15279,Bottom 80%
17968,Bottom 80%
13803,Bottom 80%
15355,Bottom 80%
16883,Bottom 80%
13272,Bottom 80%
14508,Bottom 80%
12750,Bottom 80%
16810,Bottom 80%
14512,Bottom 80%
18190,Bottom 80%
16313,Bottom 80%
12715,Bottom 80%
16727,Bottom 80%
17254,Bottom 80%
13085,Bottom 80%
17498,Bottom 80%
14819,Bottom 80%
13917,Bottom 80%
14816,Bottom 80%
13058,Bottom 80%
13837,Bottom 80%
17767,Bottom 80%
17496,Bottom 80%
17011,Bottom 80%
16648,Bottom 80%
15774,Bottom 80%
13533,Bottom 80%
14520,Bottom 80%
13242,Bottom 80%
17094,Bottom 80%
15609,Bottom 80%
12623,Bottom 80%
14727,Bottom 80%
15408,Bottom 80%
17550,Bottom 80%
15320,Bottom 80%
17708,Bottom 80%
15517,Bottom 80%
16451,Bottom 80%
14863,Bottom 80%
16217,Bottom 80%
15119,Bottom 80%
12962,Bottom 80%
15019,Bottom 80%
17636,Bottom 80%
14068,Bottom 80%
17430,Bottom 80%
14423,Bottom 80%
13973,Bottom 80%
18108,Bottom 80%
15912,Bottom 80%
14452,Bottom 80%
15894,Bottom 80%
16936,Bottom 80%
16413,Bottom 80%
17385,Bottom 80%
13189,Bottom 80%
14053,Bottom 80%
15014,Bottom 80%
15107,Bottom 80%
15143,Bottom 80%
14149,Bottom 80%
17125,Bottom 80%
13127,Bottom 80%
16447,Bottom 80%
15577,Bottom 80%
14915,Bottom 80%
14350,Bottom 80%
13277,Bottom 80%
13227,Bottom 80%
14375,Bottom 80%
13626,Bottom 80%
12703,Bottom 80%
13806,Bottom 80%
17896,Bottom 80%
14761,Bottom 80%
15277,Bottom 80%
14881,Bottom 80%
16226,Bottom 80%
15261,Bottom 80%
13121,Bottom 80%
14765,Bottom 80%
15689,Bottom 80%
13343,Bottom 80%
12829,Bottom 80%
15759,Bottom 80%
17860,Bottom 80%
15035,Bottom 80%
13404,Bottom 80%
15346,Bottom 80%
18009,Bottom 80%
13645,Bottom 80%
13711,Bottom 80%
16836,Bottom 80%
17155,Bottom 80%
16976,Bottom 80%
13512,Bottom 80%
14764,Bottom 80%
13207,Bottom 80%
16596,Bottom 80%
17303,Bottom 80%
15510,Bottom 80%
17456,Bottom 80%
17190,Bottom 80%
18005,Bottom 80%
12785,Bottom 80%
13061,Bottom 80%
17111,Bottom 80%
18212,Bottom 80%
16510,Bottom 80%
15097,Bottom 80%
13592,Bottom 80%
14658,Bottom 80%
17051,Bottom 80%
15783,Bottom 80%
17278,Bottom 80%
16024,Bottom 80%
16778,Bottom 80%
17771,Bottom 80%
18270,Bottom 80%
15118,Bottom 80%
16528,Bottom 80%
17892,Bottom 80%
17925,Bottom 80%
13103,Bottom 80%
16793,Bottom 80%
16048,Bottom 80%
16601,Bottom 80%
13886,Bottom 80%
15634,Bottom 80%
17339,Bottom 80%
17908,Bottom 80%
14647,Bottom 80%
12650,Bottom 80%
16215,Bottom 80%
16330,Bottom 80%
15776,Bottom 80%
14523,Bottom 80%
16427,Bottom 80%
15286,Bottom 80%
15154,Bottom 80%
13565,Bottom 80%
17256,Bottom 80%
17181,Bottom 80%
15690,Bottom 80%
13570,Bottom 80%
17684,Bottom 80%
16756,Bottom 80%
12561,Bottom 80%
15850,Bottom 80%
17877,Bottom 80%
15457,Bottom 80%
18024,Bottom 80%
12604,Bottom 80%
16026,Bottom 80%
13187,Bottom 80%
15598,Bottom 80%
15462,Bottom 80%
14473,Bottom 80%
17060,Bottom 80%
16961,Bottom 80%
15483,Bottom 80%
13348,Bottom 80%
16583,Bottom 80%
14995,Bottom 80%
13678,Bottom 80%
18213,Bottom 80%
16117,Bottom 80%
15257,Bottom 80%
15393,Bottom 80%
16641,Bottom 80%
16321,Bottom 80%
15866,Bottom 80%
16445,Bottom 80%
13786,Bottom 80%
16926,Bottom 80%
13960,Bottom 80%
14311,Bottom 80%
12812,Bottom 80%
13474,Bottom 80%
15528,Bottom 80%
17347,Bottom 80%
13146,Bottom 80%
13712,Bottom 80%
13070,Bottom 80%
14205,Bottom 80%
17969,Bottom 80%
16527,Bottom 80%
14569,Bottom 80%
12492,Bottom 80%
12660,Bottom 80%
17212,Bottom 80%
17194,Bottom 80%
17572,Bottom 80%
16315,Bottom 80%
16777,Bottom 80%
17789,Bottom 80%
12672,Bottom 80%
14624,Bottom 80%
14357,Bottom 80%
14052,Bottom 80%
16587,Bottom 80%
17171,Bottom 80%
15175,Bottom 80%
16471,Bottom 80%
16753,Bottom 80%
14929,Bottom 80%
13926,Bottom 80%
18101,Bottom 80%
17534,Bottom 80%
15637,Bottom 80%
13382,Bottom 80%
15897,Bottom 80%
14598,Bottom 80%
14960,Bottom 80%
16392,Bottom 80%
13419,Bottom 80%
15790,Bottom 80%
18030,Bottom 80%
16482,Bottom 80%
13079,Bottom 80%
18114,Bottom 80%
13600,Bottom 80%
15096,Bottom 80%
16895,Bottom 80%
13669,Bottom 80%
17619,Bottom 80%
13428,Bottom 80%
12732,Bottom 80%
16634,Bottom 80%
14570,Bottom 80%
15554,Bottom 80%
13739,Bottom 80%
13503,Bottom 80%
15460,Bottom 80%
12897,Bottom 80%
12430,Bottom 80%
15604,Bottom 80%
17436,Bottom 80%
14104,Bottom 80%
13858,Bottom 80%
16179,Bottom 80%
15052,Bottom 80%
14476,Bottom 80%
16189,Bottom 80%
16190,Bottom 80%
12831,Bottom 80%
16338,Bottom 80%
16411,Bottom 80%
16846,Bottom 80%
14793,Bottom 80%
16647,Bottom 80%
14601,Bottom 80%
13621,Bottom 80%
17153,Bottom 80%
13369,Bottom 80%
14241,Bottom 80%
13411,Bottom 80%
16591,Bottom 80%
15540,Bottom 80%
14984,Bottom 80%
16897,Bottom 80%
16519,Bottom 80%
18193,Bottom 80%
16302,Bottom 80%
17580,Bottom 80%
15724,Bottom 80%
16017,Bottom 80%
15703,Bottom 80%
16415,Bottom 80%
16356,Bottom 80%
13532,Bottom 80%
13828,Bottom 80%
17855,Bottom 80%
15327,Bottom 80%
17514,Bottom 80%
16690,Bottom 80%
16914,Bottom 80%
16457,Bottom 80%
18191,Bottom 80%
16866,Bottom 80%
16323,Bottom 80%
17923,Bottom 80%
16752,Bottom 80%
13099,Bottom 80%
15925,Bottom 80%
15820,Bottom 80%
14964,Bottom 80%
18110,Bottom 80%
13065,Bottom 80%
17670,Bottom 80%
15307,Bottom 80%
15758,Bottom 80%
13513,Bottom 80%
15319,Bottom 80%
18126,Bottom 80%
16619,Bottom 80%
17206,Bottom 80%
18273,Bottom 80%
13017,Bottom 80%
17187,Bottom 80%
17889,Bottom 80%
17394,Bottom 80%
17891,Bottom 80%
17376,Bottom 80%
15723,Bottom 80%
14381,Bottom 80%
18169,Bottom 80%
12718,Bottom 80%
14385,Bottom 80%
15347,Bottom 80%
13859,Bottom 80%
12702,Bottom 80%
12995,Bottom 80%
13262,Bottom 80%
15437,Bottom 80%
13980,Bottom 80%
14782,Bottom 80%
13723,Bottom 80%
15593,Bottom 80%
13322,Bottom 80%
17383,Bottom 80%
16832,Bottom 80%
17987,Bottom 80%
13295,Bottom 80%
16178,Bottom 80%
12450,Bottom 80%
17843,Bottom 80%
14185,Bottom 80%
14789,Bottom 80%
17301,Bottom 80%
13349,Bottom 80%
16829,Bottom 80%
14304,Bottom 80%
15234,Bottom 80%
13436,Bottom 80%
13978,Bottom 80%
14830,Bottom 80%
13284,Bottom 80%
17660,Bottom 80%
16112,Bottom 80%
12402,Bottom 80%
13792,Bottom 80%
15612,Bottom 80%
14100,Bottom 80%
16887,Bottom 80%
17475,Bottom 80%
15683,Bottom 80%
15198,Bottom 80%
17343,Bottom 80%
16847,Bottom 80%
17608,Bottom 80%
14806,Bottom 80%
14801,Bottom 80%
13568,Bottom 80%
16965,Bottom 80%
15909,Bottom 80%
14966,Bottom 80%
17988,Bottom 80%
15692,Bottom 80%
17233,Bottom 80%
13033,Bottom 80%
15412,Bottom 80%
14501,Bottom 80%
13972,Bottom 80%
17885,Bottom 80%
17166,Bottom 80%
13663,Bottom 80%
18045,Bottom 80%
16448,Bottom 80%
14697,Bottom 80%
12893,Bottom 80%
17781,Bottom 80%
14722,Bottom 80%
17279,Bottom 80%
18013,Bottom 80%
16124,Bottom 80%
17693,Bottom 80%
14551,Bottom 80%
15567,Bottom 80%
17574,Bottom 80%
17010,Bottom 80%
14199,Bottom 80%
16097,Bottom 80%
13482,Bottom 80%
17928,Bottom 80%
17680,Bottom 80%
16433,Bottom 80%
15124,Bottom 80%
16680,Bottom 80%
14059,Bottom 80%
13460,Bottom 80%
13059,Bottom 80%
15746,Bottom 80%
17772,Bottom 80%
12574,Bottom 80%
14082,Bottom 80%
14087,Bottom 80%
18119,Bottom 80%
16594,Bottom 80%
15886,Bottom 80%
15945,Bottom 80%
15292,Bottom 80%
16835,Bottom 80%
18280,Bottom 80%
13710,Bottom 80%
15041,Bottom 80%
14666,Bottom 80%
12586,Bottom 80%
12581,Bottom 80%
13826,Bottom 80%
18147,Bottom 80%
15895,Bottom 80%
15454,Bottom 80%
16990,Bottom 80%
14705,Bottom 80%
16620,Bottom 80%
15139,Bottom 80%
15262,Bottom 80%
17904,Bottom 80%
13778,Bottom 80%
17879,Bottom 80%
13008,Bottom 80%
13271,Bottom 80%
17253,Bottom 80%
17356,Bottom 80%
12791,Bottom 80%
13618,Bottom 80%
13072,Bottom 80%
17440,Bottom 80%
17947,Bottom 80%
16080,Bottom 80%
18282,Bottom 80%
12923,Bottom 80%
17582,Bottom 80%
16144,Bottom 80%
17331,Bottom 80%
12361,Bottom 80%
12588,Bottom 80%
18010,Bottom 80%
14355,Bottom 80%
13560,Bottom 80%
14518,Bottom 80%
15335,Bottom 80%
18278,Bottom 80%
14798,Bottom 80%
16565,Bottom 80%
15565,Bottom 80%
15670,Bottom 80%
14693,Bottom 80%
18048,Bottom 80%
13922,Bottom 80%
13690,Bottom 80%
14536,Bottom 80%
16773,Bottom 80%
17245,Bottom 80%
15432,Bottom 80%
17542,Bottom 80%
18058,Bottom 80%
15016,Bottom 80%
16921,Bottom 80%
13962,Bottom 80%
14218,Bottom 80%
18004,Bottom 80%
14578,Bottom 80%
14860,Bottom 80%
17367,Bottom 80%
18099,Bottom 80%
16282,Bottom 80%
17737,Bottom 80%
15986,Bottom 80%
15374,Bottom 80%
12551,Bottom 80%
18088,Bottom 80%
17561,Bottom 80%
16952,Bottom 80%
13598,Bottom 80%
16405,Bottom 80%
14326,Bottom 80%
12797,Bottom 80%
17650,Bottom 80%
14485,Bottom 80%
14552,Bottom 80%
18042,Bottom 80%
15316,Bottom 80%
13470,Bottom 80%
15904,Bottom 80%
17535,Bottom 80%
13603,Bottom 80%
12920,Bottom 80%
18200,Bottom 80%
14354,Bottom 80%
15920,Bottom 80%
17110,Bottom 80%
13223,Bottom 80%
16406,Bottom 80%
15167,Bottom 80%
16517,Bottom 80%
15733,Bottom 80%
15325,Bottom 80%
12622,Bottom 80%
16932,Bottom 80%
17600,Bottom 80%
15458,Bottom 80%
16113,Bottom 80%
14362,Bottom 80%
16403,Bottom 80%
14204,Bottom 80%
14089,Bottom 80%
14237,Bottom 80%
13229,Bottom 80%
15852,Bottom 80%
17344,Bottom 80%
12573,Bottom 80%
18203,Bottom 80%
18146,Bottom 80%
14714,Bottom 80%
12966,Bottom 80%
16213,Bottom 80%
18224,Bottom 80%
13937,Bottom 80%
17165,Bottom 80%
12509,Bottom 80%
18014,Bottom 80%
15160,Bottom 80%
15348,Bottom 80%
15988,Bottom 80%
17556,Bottom 80%
14295,Bottom 80%
14799,Bottom 80%
14148,Bottom 80%
17128,Bottom 80%
14585,Bottom 80%
17118,Bottom 80%
15007,Bottom 80%
14406,Bottom 80%
12522,Bottom 80%
15438,Bottom 80%
15263,Bottom 80%
14287,Bottom 80%
16861,Bottom 80%
13898,Bottom 80%
17871,Bottom 80%
17899,Bottom 80%
12441,Bottom 80%
14813,Bottom 80%
17832,Bottom 80%
16720,Bottom 80%
15447,Bottom 80%
13809,Bottom 80%
14368,Bottom 80%
17698,Bottom 80%
15740,Bottom 80%
17026,Bottom 80%
15226,Bottom 80%
17517,Bottom 80%
17286,Bottom 80%
16351,Bottom 80%
12602,Bottom 80%
17714,Bottom 80%
16248,Bottom 80%
17984,Bottom 80%
18138,Bottom 80%
14066,Bottom 80%
17707,Bottom 80%
13514,Bottom 80%
14039,Bottom 80%
17898,Bottom 80%
16617,Bottom 80%
16412,Bottom 80%
12547,Bottom 80%
14208,Bottom 80%
14046,Bottom 80%
16461,Bottom 80%
13697,Bottom 80%
16337,Bottom 80%
12367,Bottom 80%
15717,Bottom 80%
17234,Bottom 80%
15869,Bottom 80%
17946,Bottom 80%
18262,Bottom 80%
15748,Bottom 80%
15435,Bottom 80%
13003,Bottom 80%
17549,Bottom 80%
15526,Bottom 80%
17859,Bottom 80%
14968,Bottom 80%
14098,Bottom 80%
14037,Bottom 80%
12864,Bottom 80%
15503,Bottom 80%
17030,Bottom 80%
14238,Bottom 80%
16893,Bottom 80%
12641,Bottom 80%
13866,Bottom 80%
15937,Bottom 80%
17524,Bottom 80%
16852,Bottom 80%
12974,Bottom 80%
12442,Bottom 80%
17186,Bottom 80%
12736,Bottom 80%
13462,Bottom 80%
15705,Bottom 80%
17935,Bottom 80%
13299,Bottom 80%
16287,Bottom 80%
14386,Bottom 80%
13584,Bottom 80%
13561,Bottom 80%
14041,Bottom 80%
16598,Bottom 80%
15388,Bottom 80%
13420,Bottom 80%
13483,Bottom 80%
14494,Bottom 80%
14073,Bottom 80%
14768,Bottom 80%
17718,Bottom 80%
16483,Bottom 80%
14772,Bottom 80%
18209,Bottom 80%
13273,Bottom 80%
18269,Bottom 80%
12902,Bottom 80%
14581,Bottom 80%
17122,Bottom 80%
13716,Bottom 80%
15663,Bottom 80%
12512,Bottom 80%
16050,Bottom 80%
17709,Bottom 80%
12738,Bottom 80%
12618,Bottom 80%
17468,Bottom 80%
15691,Bottom 80%
14247,Bottom 80%
17972,Bottom 80%
12968,Bottom 80%
15042,Bottom 80%
14889,Bottom 80%
15419,Bottom 80%
16114,Bottom 80%
15174,Bottom 80%
15888,Bottom 80%
16665,Bottom 80%
15276,Bottom 80%
12851,Bottom 80%
16055,Bottom 80%
14340,Bottom 80%
15562,Bottom 80%
14174,Bottom 80%
14586,Bottom 80%
12837,Bottom 80%
14280,Bottom 80%
13217,Bottom 80%
14349,Bottom 80%
17881,Bottom 80%
15709,Bottom 80%
17647,Bottom 80%
17785,Bottom 80%
14438,Bottom 80%
17297,Bottom 80%
17455,Bottom 80%
14795,Bottom 80%
12565,Bottom 80%
15844,Bottom 80%
16679,Bottom 80%
16623,Bottom 80%
14483,Bottom 80%
15543,Bottom 80%
17359,Bottom 80%
13781,Bottom 80%
15135,Bottom 80%
15578,Bottom 80%
15923,Bottom 80%
14962,Bottom 80%
13279,Bottom 80%
16414,Bottom 80%
15463,Bottom 80%
16988,Bottom 80%
12817,Bottom 80%
13522,Bottom 80%
14861,Bottom 80%
14890,Bottom 80%
15017,Bottom 80%
12531,Bottom 80%
17148,Bottom 80%
17578,Bottom 80%
16849,Bottom 80%
16569,Bottom 80%
14495,Bottom 80%
16658,Bottom 80%
15917,Bottom 80%
17967,Bottom 80%
13876,Bottom 80%
14413,Bottom 80%
13638,Bottom 80%
14165,Bottom 80%
14076,Bottom 80%
18018,Bottom 80%
13244,Bottom 80%
13182,Bottom 80%
15049,Bottom 80%
15512,Bottom 80%
16611,Bottom 80%
13002,Bottom 80%
17446,Bottom 80%
18015,Bottom 80%
14259,Bottom 80%
